gas	8192	0.0003	25	500	2	-0.9797798043592036	-0.9636481326239636	-0.9925123091838869
checkerboard	512	0.0003	37	500	1	1.8296610677083334	1.82910078125	1.8289315104166666
miniboone	512	0.0003	31	500	2	34.84839161253214	35.334864589677224	35.56114223547149
gas	8192	0.0003	15	500	1	2.050628598150143	2.0625460408195595	2.0382830767731877
2spirals	512	0.0003	35	500	2	1.7240462239583334	1.72878828125	1.7239998697916668
checkerboard	512	0.0003	31	500	0	1.8377029947916668	1.8388455729166666	1.8376200520833332
power	8192	0.0003	11	500	2	0.02878545894538703	0.028330709010796488	0.04047576313388117
8gaussians	512	0.0003	17	500	1	1.4223154947916667	1.414099609375	1.421651953125
gas	8192	0.0003	21	500	1	-0.6505357913994091	-0.6363944427575645	-0.6708096793433834
hepmass	8192	0.0003	19	500	0	23.24339860943187	23.306893153971384	23.29154165738026
hepmass	8192	0.0003	11	500	1	23.587357952291644	23.629062776682947	23.623516318355076
8gaussians	512	0.0003	13	500	0	1.4209305989583334	1.4226576822916666	1.4269625
2spirals	512	0.0003	31	500	1	1.7363873697916667	1.732240625	1.7383509114583333
miniboone	512	0.0003	27	500	0	34.95869704966842	35.35903956683922	35.50028911389803
checkerboard	512	0.0003	27	500	0	1.821866796875	1.821426171875	1.8233678385416667
miniboone	512	0.0003	35	500	1	34.356822641764786	35.042580979750305	35.17480040433114
gas	8192	0.0003	35	500	1	-2.1626099834071444	-2.1489052516238054	-2.175646321264947
hepmass	8192	0.0003	3	500	2	25.46862653630487	25.48749571587696	25.48535605502123
miniboone	512	0.0003	31	500	1	34.78538833062661	35.3001175205542	35.43802254660088
miniboone	512	0.0003	7	500	1	40.85741896738395	40.74681695341047	40.92697197094298
2spirals	512	0.0003	3	500	1	2.4585221354166666	2.4540963541666665	2.459089322916667
gas	8192	0.0003	5	500	1	6.449479214338855	6.462860405555262	6.454790482481988
miniboone	512	0.0003	11	500	0	38.072434531059685	38.067331664890375	38.18836520010965
power	8192	0.0003	7	500	0	0.3459233579148837	0.34125358781549053	0.35710152620676533
2spirals	512	0.0003	11	500	1	1.8732026041666667	1.874862890625	1.876415234375
gas	8192	0.0003	19	500	2	0.251240118655345	0.2643594756627238	0.24170171571131874
checkerboard	512	0.0003	25	500	1	1.848108984375	1.8562692708333333	1.8493067708333333
miniboone	512	0.0003	23	500	0	35.56557890106916	35.863521524817294	36.00169613486842
gas	8192	0.0003	33	500	0	-1.88700033678568	-1.8738126749221102	-1.9047575411573485
power	8192	0.0003	23	500	0	-0.19534137474946037	-0.19130859110255646	-0.18142278934552625
checkerboard	512	0.0003	23	500	1	1.8436122395833334	1.84395390625	1.8494615885416668
hepmass	8192	0.0003	25	500	0	23.100408411953428	23.170818695912946	23.160790515866893
gas	8192	0.0003	21	500	2	-0.07259712548434943	-0.06479328971557005	-0.09199376364881756
power	8192	0.0003	11	500	0	0.11307135386889826	0.11230577295185296	0.12522768095684825
miniboone	512	0.0003	33	500	2	34.58533800243605	35.16221167021924	35.37251147889254
gas	8192	0.0003	11	500	0	2.4904693759725127	2.5133297248772246	2.4773980630857557
hepmass	8192	0.0003	9	500	2	23.85470911358422	23.898261003056007	23.88224982427266
hepmass	8192	0.0003	13	500	1	23.5046584984276	23.553049938594235	23.544196140284708
hepmass	8192	0.0003	17	500	1	23.30329744258591	23.356940636335075	23.345524238943465
2spirals	512	0.0003	19	500	1	1.7763442708333332	1.7771510416666667	1.7782045572916667
8gaussians	512	0.0003	19	500	2	1.4191712239583334	1.4195528645833333	1.4110546875
hepmass	8192	0.0003	13	500	2	23.50329236520343	23.548255290891955	23.539467217564734
8gaussians	512	0.0003	7	500	1	1.418325	1.4075536458333333	1.4212555989583333
power	8192	0.0003	23	500	1	-0.1900235448519414	-0.1874516470911161	-0.17611709585195776
miniboone	512	0.0003	29	500	2	34.73831244079037	35.1505190887637	35.298429790296055
gas	8192	0.0003	7	500	1	3.6333903052662953	3.6412677562443894	3.630439922627987
gas	8192	0.0003	33	500	2	-1.9691408386080778	-1.955881343401806	-1.9852175434385873
miniboone	512	0.0003	27	500	2	34.97923856408174	35.42192020021316	35.54472484923246
2spirals	512	0.0003	11	500	2	1.8888701822916667	1.8904947916666666	1.8867630208333332
miniboone	512	0.0003	21	500	1	35.65951921775613	35.87501665271011	36.03889545641447
checkerboard	512	0.0003	29	500	0	1.8576463541666666	1.8604161458333333	1.85749140625
gas	8192	0.0003	9	500	1	2.42529606629632	2.4418588609600254	2.4126701423873165
power	8192	0.0003	9	500	0	0.0815820723265079	0.08231039644725784	0.09366254550378669
checkerboard	512	0.0003	17	500	0	1.833060546875	1.8331076822916668	1.8315434895833334
checkerboard	512	0.0003	31	500	2	1.8460588541666667	1.84427421875	1.8489962239583333
miniboone	512	0.0003	17	500	2	36.428665076465016	36.52175557627893	36.663428591008774
miniboone	512	0.0003	19	500	0	35.92316280958181	36.09957606957978	36.1726716694079
miniboone	512	0.0003	29	500	0	35.07287860332927	35.60449813489647	35.69998972039474
hepmass	8192	0.0003	27	500	2	23.04363692907214	23.120283894553452	23.11279552195306
miniboone	512	0.0003	19	500	2	36.21130650290973	36.37072976933617	36.579020182291664
8gaussians	512	0.0003	15	500	1	1.410374609375	1.417658203125	1.4267959635416667
2spirals	512	0.0003	33	500	2	1.730918359375	1.7239627604166667	1.7247424479166666
miniboone	512	0.0003	33	500	1	34.77178068750846	35.41773085414129	35.540137575383774
power	8192	0.0003	31	500	0	-0.2817149705376835	-0.27700028126440207	-0.2659740555219394
checkerboard	512	0.0003	15	500	2	1.8326037760416667	1.830898046875	1.8337229166666666
hepmass	8192	0.0003	17	500	2	23.30550769064778	23.35364364664553	23.34842731174316
checkerboard	512	0.0003	7	500	0	1.8559815104166666	1.8581061197916666	1.85717421875
2spirals	512	0.0003	3	500	2	2.462828125	2.4682231770833334	2.4696859375
hepmass	8192	0.0003	35	500	0	23.02466655877229	23.113784522891496	23.100974643830686
miniboone	512	0.0003	37	500	1	34.39551190959534	35.084381661084045	35.35672586006031
checkerboard	512	0.0003	23	500	0	1.8496313802083333	1.8514923177083333	1.846517578125
hepmass	8192	0.0003	15	500	1	23.363055061039656	23.416998686202266	23.404064301919572
hepmass	8192	0.0003	23	500	2	23.07486759138495	23.14606181989547	23.134812871813335
checkerboard	512	0.0003	11	500	0	1.8441552083333332	1.8420098958333333	1.846422265625
hepmass	8192	0.0003	23	500	0	23.179494990844844	23.241967269299973	23.236028962151472
hepmass	8192	0.0003	15	500	0	23.377992085630055	23.42535451118156	23.418728248384166
8gaussians	512	0.0003	11	500	2	1.4189938802083333	1.4159397135416667	1.4251790364583334
miniboone	512	0.0003	13	500	0	37.61158478819868	37.60864228075518	37.78262918037281
2spirals	512	0.0003	27	500	1	1.731601953125	1.7269635416666667	1.7268811197916667
hepmass	8192	0.0003	9	500	1	23.836508284066856	23.8649144603433	23.866958688359706
2spirals	512	0.0003	7	500	1	2.0812733072916667	2.08478984375	2.0868442708333332
gas	8192	0.0003	35	500	2	-2.1626099834071444	-2.1489052516238054	-2.175646321264947
gas	8192	0.0003	27	500	0	-1.3866392016184488	-1.377845784707187	-1.3940073522422676
miniboone	512	0.0003	11	500	2	38.33440333604006	38.29936576964068	38.38683867872807
power	8192	0.0003	13	500	2	-0.034461142767228725	-0.03371725059387454	-0.02126774737270529
power	8192	0.0003	7	500	2	0.22467987104174486	0.2213439440046629	0.23833195378376795
checkerboard	512	0.0003	5	500	0	1.9327118489583333	1.931217578125	1.9347651041666667
miniboone	512	0.0003	19	500	1	36.16549516172689	36.384285075365405	36.46135296737938
8gaussians	512	0.0003	19	500	1	1.4279330729166666	1.4190364583333333	1.4197563802083333
checkerboard	512	0.0003	5	500	2	1.9230375	1.9213171875	1.9203243489583333
checkerboard	512	0.0003	25	500	2	1.8302502604166666	1.8313805989583334	1.832349609375
2spirals	512	0.0003	3	500	0	2.4144916666666667	2.4230216145833334	2.4247916666666667
8gaussians	512	0.0003	9	500	0	1.42250625	1.4103984375	1.4140936197916667
hepmass	8192	0.0003	25	500	2	23.167731330305944	23.238390026561564	23.225036717013264
2spirals	512	0.0003	15	500	1	1.8176033854166667	1.80522109375	1.8145819010416666
gas	8192	0.0003	7	500	0	4.068587518511477	4.07836708559962	4.06092600469555
miniboone	512	0.0003	7	500	2	41.245829949925565	41.12454323995128	41.29867821408991
power	8192	0.0003	9	500	2	0.1027149343159929	0.10412021638720959	0.11512212139751522
power	8192	0.0003	3	500	1	1.0589277957873797	1.0612643004310462	1.0723581117514445
hepmass	8192	0.0003	29	500	0	23.021737543752756	23.10065011567132	23.092664026470537
miniboone	512	0.0003	27	500	1	35.19258145554202	35.589693875609015	35.72759474369518
hepmass	8192	0.0003	27	500	0	23.043057790132742	23.11983584668552	23.10897523816055
hepmass	8192	0.0003	19	500	1	23.23031482944755	23.291140076542998	23.279077874356382
8gaussians	512	0.0003	9	500	2	1.4162973958333334	1.4217130208333333	1.4220145833333333
2spirals	512	0.0003	19	500	0	1.7929106770833334	1.7898483072916667	1.7860973958333333
gas	8192	0.0003	35	500	0	-2.282001680407992	-2.2771993980039076	-2.3127362923692565
hepmass	8192	0.0003	31	500	1	23.050397781183854	23.130406920286752	23.121801905284393
hepmass	8192	0.0003	31	500	0	23.026199293609164	23.10709950589781	23.102797636395845
miniboone	512	0.0003	15	500	0	36.88110282176208	36.97943152405603	37.000886615953945
8gaussians	512	0.0003	3	500	0	1.426718359375	1.4187182291666667	1.410787890625
miniboone	512	0.0003	5	500	0	43.38668967383949	43.23700612819732	43.31002004523026
checkerboard	512	0.0003	25	500	0	1.8306536458333333	1.83019765625	1.8300018229166666
hepmass	8192	0.0003	7	500	2	23.98866950365413	24.01964448918973	24.011789447216078
gas	8192	0.0003	11	500	2	1.595564843564812	1.6063643594550352	1.5819609266581753
hepmass	8192	0.0003	33	500	0	23.00681162593654	23.096453460143376	23.08513918176779
checkerboard	512	0.0003	15	500	0	1.8252115885416667	1.8253020833333333	1.824157421875
gas	8192	0.0003	11	500	1	1.89879311619458	1.9092037083487352	1.8841059445278787
8gaussians	512	0.0003	15	500	0	1.4270665364583333	1.4169700520833333	1.41310546875
power	8192	0.0003	17	500	0	-0.05230322227707771	-0.05234450716885353	-0.03973568327199065
checkerboard	512	0.0003	3	500	0	2.0603743489583333	2.058001432291667	2.0567151041666665
2spirals	512	0.0003	23	500	1	1.7675274739583333	1.76525390625	1.767778515625
checkerboard	512	0.0003	9	500	2	1.8588490885416666	1.861841796875	1.8595296875
2spirals	512	0.0003	35	500	0	1.7344256510416667	1.7271615885416667	1.73962265625
2spirals	512	0.0003	25	500	2	1.7595088541666666	1.7513625	1.7551095052083334
checkerboard	512	0.0003	35	500	2	1.8612427083333334	1.864040234375	1.8662803385416666
power	8192	0.0003	15	500	0	-0.050550960341691785	-0.049039115660666356	-0.035132353935742065
hepmass	8192	0.0003	33	500	2	22.99446247973014	23.081949918601662	23.071243863829885
checkerboard	512	0.0003	21	500	1	1.8347649739583334	1.834822265625	1.832958203125
power	8192	0.0003	17	500	2	-0.08861104764575578	-0.08759611808530106	-0.07623218581648189
2spirals	512	0.0003	15	500	0	1.823212109375	1.8217290364583334	1.8313221354166667
checkerboard	512	0.0003	35	500	0	1.8186317708333333	1.8231348958333333	1.8206890625
gas	8192	0.0003	17	500	2	0.891954063958769	0.9012092728520885	0.8775549576545064
2spirals	512	0.0003	23	500	2	1.77597578125	1.7740049479166666	1.7752520833333334
gas	8192	0.0003	13	500	2	2.244783782420022	2.2578891521888367	2.2418102639108035
2spirals	512	0.0003	11	500	0	1.9152985677083334	1.915973046875	1.9065829427083334
8gaussians	512	0.0003	17	500	2	1.42215390625	1.4175571614583333	1.4123608072916667
8gaussians	512	0.0003	3	500	1	1.4210875	1.4231701822916667	1.4163751302083334
8gaussians	512	0.0003	19	500	0	1.4128075520833334	1.4188528645833334	1.4246518229166667
gas	8192	0.0003	25	500	1	-1.0860292322929355	-1.071351553836405	-1.102479451029409
gas	8192	0.0003	31	500	1	-2.04110046774485	-2.035358854359191	-2.056792596192232
gas	8192	0.0003	29	500	0	-1.5578694902684194	-1.5496024647515445	-1.573563710719921
gas	8192	0.0003	3	500	1	6.840243893852664	6.849825077889845	6.841367174875957
checkerboard	512	0.0003	29	500	1	1.8269104166666668	1.8291528645833333	1.8245322916666666
2spirals	512	0.0003	25	500	1	1.743598828125	1.751925	1.7447180989583333
checkerboard	512	0.0003	7	500	2	1.8669466145833333	1.868285546875	1.8715274739583334
hepmass	8192	0.0003	25	500	1	23.082278983127225	23.153682203752894	23.14046472023636
hepmass	8192	0.0003	29	500	1	22.999953986221254	23.080457615742723	23.067293570379515
checkerboard	512	0.0003	7	500	1	1.86258984375	1.8611951822916666	1.8611158854166667
power	8192	0.0003	5	500	0	0.4023139033457697	0.4014698182964188	0.4161855017371955
8gaussians	512	0.0003	9	500	1	1.4188639322916667	1.4123041666666667	1.41933125
checkerboard	512	0.0003	33	500	2	1.8411591145833333	1.8392643229166667	1.8396369791666667
8gaussians	512	0.0003	17	500	0	1.4229108072916667	1.422484765625	1.4092
gas	8192	0.0003	19	500	0	0.9656224843752567	0.9757491946982099	0.9504071179400414
2spirals	512	0.0003	7	500	0	2.028176302083333	2.033636979166667	2.04045703125
checkerboard	512	0.0003	9	500	1	1.8500502604166666	1.8534790364583333	1.8479041666666667
2spirals	512	0.0003	17	500	1	1.7917947916666668	1.7829221354166667	1.7913444010416666
2spirals	512	0.0003	13	500	2	1.8435885416666666	1.8451375	1.8415330729166666
checkerboard	512	0.0003	27	500	2	1.816011328125	1.8175489583333333	1.819526171875
miniboone	512	0.0003	23	500	1	35.44780036202463	35.69624267280755	35.90017646655702
2spirals	512	0.0003	15	500	2	1.8206015625	1.8220890625	1.8174932291666666
miniboone	512	0.0003	25	500	0	35.188094210989306	35.562431010200974	35.666283323053726
hepmass	8192	0.0003	37	500	0	22.947874322090104	23.050900736869163	23.037847097212936
hepmass	8192	0.0003	23	500	1	23.141935053931324	23.208315482820666	23.200754913222124
hepmass	8192	0.0003	9	500	0	23.825625232052246	23.863016950846827	23.854700634904308
2spirals	512	0.0003	9	500	1	1.9395610677083333	1.942854296875	1.9438709635416667
8gaussians	512	0.0003	7	500	0	1.4154098958333334	1.419155859375	1.418578515625
checkerboard	512	0.0003	31	500	1	1.8584126302083332	1.8587647135416667	1.860771484375
2spirals	512	0.0003	5	500	1	2.2034450520833335	2.2003052083333334	2.1989505208333333
checkerboard	512	0.0003	23	500	2	1.8300356770833333	1.83353203125	1.8324342447916666
power	8192	0.0003	21	500	0	-0.18694886175031644	-0.18446761816493615	-0.17324310626781114
8gaussians	512	0.0003	5	500	0	1.4165951822916667	1.414513671875	1.4222692708333333
power	8192	0.0003	31	500	2	-0.2724864594133321	-0.266410422371025	-0.25643783655113017
power	8192	0.0003	29	500	2	-0.24547036839793798	-0.2403981034985225	-0.23027155802891747
checkerboard	512	0.0003	19	500	2	1.8284399739583332	1.8259260416666667	1.8259197916666667
miniboone	512	0.0003	29	500	1	34.97593128298823	35.45728579856882	35.597716214364034
gas	8192	0.0003	27	500	2	-1.4002812219100793	-1.386795855996198	-1.414737069416193
2spirals	512	0.0003	21	500	0	1.7634265625	1.7618778645833333	1.7614591145833334
miniboone	512	0.0003	35	500	2	34.498246971850044	35.19942809835566	35.36500950863487
2spirals	512	0.0003	21	500	1	1.7553384114583332	1.759358203125	1.75121484375
power	8192	0.0003	19	500	1	-0.15140799396897556	-0.14954912977471738	-0.13724238093684124
checkerboard	512	0.0003	11	500	2	1.8622013020833332	1.8620537760416667	1.8609864583333333
checkerboard	512	0.0003	5	500	1	1.9519079427083332	1.9546846354166667	1.953629296875
miniboone	512	0.0003	33	500	0	34.57685833671674	35.175155583891595	35.32604123834978
power	8192	0.0003	15	500	2	-0.007967401735109346	-0.009244991328033927	0.006314057845163912
gas	8192	0.0003	9	500	2	4.1019078850094	4.114866399112848	4.094756358952911
miniboone	512	0.0003	37	500	2	34.473482541615915	35.227635410322776	35.42382384183114
checkerboard	512	0.0003	19	500	1	1.8383661458333334	1.8374889322916668	1.8374528645833332
8gaussians	512	0.0003	15	500	2	1.4209494791666666	1.417424609375	1.4204932291666668
hepmass	8192	0.0003	21	500	0	23.14119724678935	23.201319866906577	23.196688896889484
checkerboard	512	0.0003	9	500	0	1.8443829427083334	1.8420028645833333	1.8399216145833333
gas	8192	0.0003	23	500	2	-0.6471618472283829	-0.6246349326054813	-0.662382388480695
miniboone	512	0.0003	9	500	1	39.02767204628502	38.96107310063947	39.02721097176535
miniboone	512	0.0003	7	500	0	40.658444985789686	40.593892737515226	40.624657346491226
hepmass	8192	0.0003	31	500	2	23.010072257499452	23.09668730185931	23.081443192922904
2spirals	512	0.0003	17	500	2	1.8043399739583332	1.812711328125	1.800051953125
2spirals	512	0.0003	21	500	2	1.7652274739583333	1.7681983072916667	1.761435546875
power	8192	0.0003	13	500	0	0.032272175544018164	0.03270977389561363	0.045024226115391745
hepmass	8192	0.0003	21	500	2	23.147126677519573	23.204208079856052	23.1985447490385
miniboone	512	0.0003	17	500	0	36.67636435918257	36.794826716656516	36.92795281661184
power	8192	0.0003	5	500	1	0.4017279553736723	0.40045667342153063	0.41537283064051767
hepmass	8192	0.0003	35	500	1	22.96425998737001	23.06444749093194	23.04811643150634
power	8192	0.0003	15	500	1	-0.04651650127687107	-0.04571405364694879	-0.03490046275399165
8gaussians	512	0.0003	13	500	1	1.41774296875	1.4269140625	1.4075063802083334
gas	8192	0.0003	23	500	0	-0.5333797000377857	-0.5219383267545018	-0.5513038110944243
gas	8192	0.0003	19	500	1	-0.25851969858855117	-0.2483745032872155	-0.28336809152995074
miniboone	512	0.0003	9	500	0	39.35052527405603	39.288127569275275	39.4692168654057
hepmass	8192	0.0003	19	500	2	23.21671855116891	23.28021199268843	23.264483933092173
hepmass	8192	0.0003	15	500	2	23.33932781802661	23.389025147802244	23.379638201694984
2spirals	512	0.0003	37	500	1	1.7200091145833334	1.7255322916666667	1.7311643229166667
gas	8192	0.0003	15	500	2	0.8841856240626914	0.8909291334424672	0.8619667901545539
gas	8192	0.0003	5	500	0	6.199158857228688	6.2125481860907215	6.19846657985286
hepmass	8192	0.0003	3	500	1	25.478619459703037	25.50184038785594	25.498588466571803
gas	8192	0.0003	27	500	1	-1.3520733441761894	-1.336165641337065	-1.3730123816607418
power	8192	0.0003	25	500	1	-0.1932399330809914	-0.19152263161818528	-0.1784358218191267
hepmass	8192	0.0003	17	500	0	23.234627431193534	23.28903014594579	23.278369250287163
miniboone	512	0.0003	31	500	0	34.80881208553255	35.35274008450061	35.5106201171875
gas	8192	0.0003	17	500	1	0.47106617163865594	0.4751285099936632	0.4623049065642644
power	8192	0.0003	27	500	0	-0.18693711417498585	-0.1846527485970667	-0.17088071023725407
gas	8192	0.0003	13	500	0	2.1631266032523873	2.1751886188414216	2.1548519986977928
miniboone	512	0.0003	21	500	2	35.70183719041819	35.92143965057856	36.058409573739034
hepmass	8192	0.0003	13	500	0	23.431009478838423	23.480605417987604	23.466366072908272
gas	8192	0.0003	33	500	1	-1.947443098475194	-1.9379181628557849	-1.9647872388456933
2spirals	512	0.0003	9	500	0	1.9833859375	1.9861696614583333	1.982635546875
2spirals	512	0.0003	27	500	2	1.7540411458333334	1.7551779947916666	1.7520313802083334
miniboone	512	0.0003	3	500	0	47.82956506293139	47.58108918239951	47.75108364172149
miniboone	512	0.0003	5	500	2	43.118850656381106	43.02571178440926	43.11323413514254
hepmass	8192	0.0003	3	500	0	25.402972807443444	25.431589695256047	25.420791258779225
checkerboard	512	0.0003	17	500	1	1.838637109375	1.8400165364583334	1.838938671875
2spirals	512	0.0003	29	500	1	1.7501748697916666	1.7425880208333333	1.7484954427083332
hepmass	8192	0.0003	33	500	1	23.065398273055283	23.146379559020936	23.14020755827576
hepmass	8192	0.0003	35	500	2	23.012382466528944	23.10707808528261	23.093776966288925
power	8192	0.0003	23	500	2	-0.21373303228414434	-0.21053483442676282	-0.19823990011125858
hepmass	8192	0.0003	29	500	2	23.089776055698884	23.16377309856339	23.16072622537674
checkerboard	512	0.0003	21	500	2	1.819798828125	1.8208634114583333	1.8196057291666667
2spirals	512	0.0003	13	500	0	1.8522057291666667	1.8490893229166667	1.8418709635416666
checkerboard	512	0.0003	3	500	2	2.0892161458333334	2.0922205729166667	2.0943884114583335
hepmass	8192	0.0003	5	500	1	24.612584609819024	24.636847385256903	24.63219839188054
hepmass	8192	0.0003	11	500	2	23.602928063010317	23.63724009653557	23.63682587849383
checkerboard	512	0.0003	3	500	1	2.0652872395833333	2.0647895833333334	2.064262109375
checkerboard	512	0.0003	17	500	2	1.8382782552083334	1.8415092447916668	1.8389180989583334
checkerboard	512	0.0003	37	500	2	1.8223447916666666	1.822698046875	1.825493359375
8gaussians	512	0.0003	7	500	2	1.4099944010416667	1.417874609375	1.4200037760416666
power	8192	0.0003	3	500	2	1.032028333344378	1.033216055114268	1.0452676519314101
power	8192	0.0003	29	500	0	-0.25393886411188027	-0.250140907535175	-0.239618609950812
8gaussians	512	0.0003	11	500	0	1.417949609375	1.4271016927083333	1.4194776041666666
miniboone	512	0.0003	15	500	2	37.13139041142239	37.131565925700365	37.34331739994518
gas	8192	0.0003	31	500	0	-1.680588119327743	-1.6705384960659027	-1.7048660782179723
power	8192	0.0003	25	500	2	-0.1271510017518948	-0.1250830450090818	-0.11249114780557073
miniboone	512	0.0003	3	500	2	47.52918612126133	47.23531706760049	47.46857439007675
hepmass	8192	0.0003	27	500	1	23.090018818048826	23.163703481563992	23.154545766256923
miniboone	512	0.0003	25	500	1	35.123576854107455	35.45355083358709	35.6247344435307
checkerboard	512	0.0003	35	500	1	1.8311783854166668	1.8269251302083334	1.831551171875
gas	8192	0.0003	3	500	0	7.367799299204153	7.376339309288694	7.371491407334182
2spirals	512	0.0003	35	500	1	1.730692578125	1.7346147135416667	1.7323458333333333
2spirals	512	0.0003	7	500	2	2.059448046875	2.0606319010416665	2.0561354166666668
2spirals	512	0.0003	37	500	2	1.745323828125	1.7445600260416667	1.7419192708333333
power	8192	0.0003	21	500	1	-0.18694886175031644	-0.18446761816493615	-0.17324310626781114
8gaussians	512	0.0003	5	500	1	1.4229127604166667	1.4093971354166666	1.4074110677083334
